protection,endpoint,arm,strength,missing_case,waterbodies,L1_TWh,L2_TWh,L3_TWh,L2_fraction_L1,L3_fraction_L1,environmental_candidates,L3_positive_waterbodies,cost_excluded_after_access,model,experiment,period,ice_error_case
core,upper,no_maintenance,0.5,restricted,199976,15929.814759277977,4951.815011814574,1831.4701439072112,0.31085201470597745,0.11497121414048528,47367,14904,4630,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
core,upper,no_institutions,0.5,unadjusted,199976,15929.814759277977,5060.111405678616,2357.4275252527987,0.3176503607947772,0.14798838284542926,47367,14250,5284,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
core,upper,no_institutions,0.5,restricted,199976,15929.814759277977,4951.815011814574,2294.6314580804465,0.31085201470597745,0.14404633655541962,47367,14196,5338,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,codex_primary,0.0,unadjusted,199976,15929.814759277977,4054.0258666962686,897.5606324631894,0.2544929698153011,0.05634469992442471,28471,5268,2019,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,codex_primary,0.0,restricted,199976,15929.814759277977,4054.0258666962686,897.5606324631894,0.2544929698153011,0.05634469992442471,28471,5268,2019,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,codex_primary,0.25,unadjusted,199976,15929.814759277977,3512.2444389449765,705.2793936933465,0.2204824407577838,0.04427417420422743,28471,5140,2147,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,codex_primary,0.25,restricted,199976,15929.814759277977,3477.7430117225144,688.1797881915079,0.21831660093203395,0.04320074015868216,28471,5123,2164,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,codex_primary,0.5,unadjusted,199976,15929.814759277977,2970.463011193683,533.5829167920934,0.1864719117002664,0.03349586450660511,28471,4987,2300,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,codex_primary,0.5,restricted,199976,15929.814759277977,2901.46015674876,504.3910657866319,0.18214023204876673,0.03166333528723931,28471,4959,2328,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,codex_primary,0.75,unadjusted,199976,15929.814759277977,2428.68158344239,382.5257001924688,0.152461382642749,0.024013191990802964,28471,4780,2507,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,codex_primary,0.75,restricted,199976,15929.814759277977,2325.177301775005,347.20890428476514,0.1459638631654995,0.021796167094946337,28471,4725,2562,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,no_ecology,0.5,unadjusted,199976,15929.814759277977,4054.0258666962686,711.2466248602539,0.2544929698153011,0.044648769342782446,28471,4987,2300,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,no_ecology,0.5,restricted,199976,15929.814759277977,4054.0258666962686,688.9481124807083,0.2544929698153011,0.04324897199946694,28471,4959,2328,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,no_maintenance,0.5,unadjusted,199976,15929.814759277977,2970.463011193683,546.2765744711354,0.1864719117002664,0.03429271355167319,28471,5268,2019,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,no_maintenance,0.5,restricted,199976,15929.814759277977,2901.46015674876,517.835718370257,0.18214023204876673,0.032507328314577845,28471,5268,2019,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,no_institutions,0.5,unadjusted,199976,15929.814759277977,2970.463011193683,658.0998804497069,0.1864719117002664,0.04131246284997827,28471,4987,2300,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,lower,no_institutions,0.5,restricted,199976,15929.814759277977,2901.46015674876,638.9739297578511,0.18214023204876673,0.04011182423735935,28471,4959,2328,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,codex_primary,0.0,unadjusted,199976,15929.814759277977,4997.939190450724,2258.715564851108,0.3137474770407975,0.14179170310411598,38615,12405,3300,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,codex_primary,0.0,restricted,199976,15929.814759277977,4997.939190450724,2258.715564851108,0.3137474770407975,0.14179170310411598,38615,12405,3300,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,codex_primary,0.25,unadjusted,199976,15929.814759277977,4333.4400074582745,1779.6716214001053,0.2720332956122014,0.11171954277519605,38615,12158,3547,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,codex_primary,0.25,restricted,199976,15929.814759277977,4296.155567941289,1735.4479255191818,0.26969275116266406,0.10894338394665937,38615,12136,3569,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,codex_primary,0.5,unadjusted,199976,15929.814759277977,3668.9408244658257,1357.6537965674077,0.23031911418360532,0.08522721808655505,38615,11855,3850,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,codex_primary,0.5,restricted,199976,15929.814759277977,3594.3719454318525,1281.8109040482304,0.22563802528453059,0.08046615252080488,38615,11814,3891,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,codex_primary,0.75,unadjusted,199976,15929.814759277977,3004.4416414733773,987.1687682919624,0.18860493275500928,0.06196988371864194,38615,11447,4258,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,codex_primary,0.75,restricted,199976,15929.814759277977,2892.588322922417,893.5713699214214,0.18158329940639711,0.05609427249623101,38615,11371,4334,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,no_ecology,0.5,unadjusted,199976,15929.814759277977,4997.939190450724,1806.92694553485,0.3137474770407975,0.11343050580562741,38615,11855,3850,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,no_ecology,0.5,restricted,199976,15929.814759277977,4997.939190450724,1749.6165588662416,0.3137474770407975,0.1098328251335889,38615,11814,3891,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,no_maintenance,0.5,unadjusted,199976,15929.814759277977,3668.9408244658257,1380.6858990967892,0.23031911418360532,0.086673066822239,38615,12405,3300,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,no_maintenance,0.5,restricted,199976,15929.814759277977,3594.3719454318525,1305.6156850834777,0.22563802528453059,0.08196050643483158,38615,12405,3300,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,no_institutions,0.5,unadjusted,199976,15929.814759277977,3668.9408244658257,1669.8367374021154,0.23031911418360532,0.10482461740049771,38615,11855,3850,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
conservative,upper,no_institutions,0.5,restricted,199976,15929.814759277977,3594.3719454318525,1623.4027323589567,0.22563802528453059,0.10190970559864425,38615,11814,3891,MPI-ESM1-2-LR,historical,1995_2014,historical_error_longer_ice
core,lower,codex_primary,0.0,unadjusted,199976,15929.814759277977,6861.986070255877,1338.6668544457054,0.4307637077988783,0.08403530578822505,58776,6846,3879,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,codex_primary,0.0,restricted,199976,15929.814759277977,6861.986070255877,1338.6668544457054,0.4307637077988783,0.08403530578822505,58776,6846,3879,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,codex_primary,0.25,unadjusted,199976,15929.814759277977,5926.387703293497,1049.2142294210885,0.3720311750544243,0.06586481043729628,58776,6668,4057,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,codex_primary,0.25,restricted,199976,15929.814759277977,5873.950393435835,1023.61097339469,0.368739403577476,0.06425755659201937,58776,6645,4080,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,codex_primary,0.5,unadjusted,199976,15929.814759277977,4990.789336331117,791.722963601865,0.31329864230997034,0.04970070120499945,58776,6466,4259,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,codex_primary,0.5,restricted,199976,15929.814759277977,4885.914716615794,748.4840901347291,0.30671509935607366,0.04698636496691153,58776,6428,4297,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,codex_primary,0.75,unadjusted,199976,15929.814759277977,4055.190969368737,565.5512096470318,0.25456610956551634,0.035502685887645914,58776,6197,4528,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,codex_primary,0.75,restricted,199976,15929.814759277977,3897.879039795752,513.3217215637891,0.24469079513467137,0.03222396049927799,58776,6125,4600,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,no_ecology,0.5,unadjusted,199976,15929.814759277977,6861.986070255877,1054.73364736289,0.4307637077988783,0.06621129393539138,58776,6466,4259,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,no_ecology,0.5,restricted,199976,15929.814759277977,6861.986070255877,1021.7485194318275,0.4307637077988783,0.06414064035721019,58776,6428,4297,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,no_maintenance,0.5,unadjusted,199976,15929.814759277977,4990.789336331117,810.5207334508751,0.31329864230997034,0.05088073814410207,58776,6846,3879,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,no_maintenance,0.5,restricted,199976,15929.814759277977,4885.914716615794,767.9586047951515,0.30671509935607366,0.04820888481128574,58776,6846,3879,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,no_institutions,0.5,unadjusted,199976,15929.814759277977,4990.789336331117,982.3302158601876,0.31329864230997034,0.061666141804194594,58776,6466,4259,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,lower,no_institutions,0.5,restricted,199976,15929.814759277977,4885.914716615794,954.2306540042398,0.30671509935607366,0.059902181439270584,58776,6428,4297,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,codex_primary,0.0,unadjusted,199976,15929.814759277977,7972.222166533661,3215.276802103573,0.500459188446646,0.20184018776683543,69873,15206,5642,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,codex_primary,0.0,restricted,199976,15929.814759277977,7972.222166533661,3215.276802103573,0.500459188446646,0.20184018776683543,69873,15206,5642,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,codex_primary,0.25,unadjusted,199976,15929.814759277977,6892.966784995753,2525.4843019319896,0.4327085335993059,0.15853820901847435,69873,14884,5964,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,codex_primary,0.25,restricted,199976,15929.814759277977,6837.375314287136,2463.8458970299325,0.4292187585109773,0.15466883540468784,69873,14855,5993,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,codex_primary,0.5,unadjusted,199976,15929.814759277977,5813.711403457845,1915.2014596801491,0.36495787875196567,0.12022747838700895,69873,14508,6340,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,codex_primary,0.5,restricted,199976,15929.814759277977,5702.528462040612,1810.3156887243122,0.3579783285753086,0.11364323540987398,69873,14453,6395,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,codex_primary,0.75,unadjusted,199976,15929.814759277977,4734.456021919937,1382.5562287561288,0.29720722390462545,0.08679047745680085,69873,13993,6855,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,codex_primary,0.75,restricted,199976,15929.814759277977,4567.6816097940855,1254.1098948160686,0.2867378986396397,0.07872721144391459,69873,13894,6954,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,no_ecology,0.5,unadjusted,199976,15929.814759277977,7972.222166533661,2551.0259907670475,0.500459188446646,0.16014159796059507,69873,14508,6340,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,no_ecology,0.5,restricted,199976,15929.814759277977,7972.222166533661,2469.88587804698,0.500459188446646,0.15504799744193185,69873,14453,6395,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,no_maintenance,0.5,unadjusted,199976,15929.814759277977,5813.711403457845,1949.3593622466685,0.36495787875196567,0.12237175332571311,69873,15206,5642,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,no_maintenance,0.5,restricted,199976,15929.814759277977,5702.528462040612,1845.1868946295544,0.3579783285753086,0.11583228822889263,69873,15206,5642,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,no_institutions,0.5,unadjusted,199976,15929.814759277977,5813.711403457845,2373.432067683673,0.36495787875196567,0.14899307390259,69873,14508,6340,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
core,upper,no_institutions,0.5,restricted,199976,15929.814759277977,5702.528462040612,2310.4512476095038,0.3579783285753086,0.14503942968099057,69873,14453,6395,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
conservative,lower,codex_primary,0.0,unadjusted,199976,15929.814759277977,5046.143171082051,910.3314769031257,0.31677349971336194,0.0571463943968917,49440,5465,2737,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
conservative,lower,codex_primary,0.0,restricted,199976,15929.814759277977,5046.143171082051,910.3314769031257,0.31677349971336194,0.0571463943968917,49440,5465,2737,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
conservative,lower,codex_primary,0.25,unadjusted,199976,15929.814759277977,4353.706562655276,713.8703663575144,0.2733055360935414,0.044813475683496945,49440,5323,2879,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
conservative,lower,codex_primary,0.25,restricted,199976,15929.814759277977,4318.031880592961,696.4698647666393,0.2710660447622604,0.04372115277492448,49440,5306,2896,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
conservative,lower,codex_primary,0.5,unadjusted,199976,15929.814759277977,3661.269954228499,539.7618779957737,0.22983757247372077,0.03388375107635204,49440,5161,3041,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
conservative,lower,codex_primary,0.5,restricted,199976,15929.814759277977,3589.9205901038717,510.0366767568044,0.22535858981115897,0.032017740599258666,49440,5132,3070,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
conservative,lower,codex_primary,0.75,unadjusted,199976,15929.814759277977,2968.8333458017237,386.4921319878184,0.18636960885390025,0.024262186210465154,49440,4937,3265,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
conservative,lower,codex_primary,0.75,restricted,199976,15929.814759277977,2861.809299614782,350.551908646311,0.1796511348600575,0.022006025427391714,49440,4881,3321,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
conservative,lower,no_ecology,0.5,unadjusted,199976,15929.814759277977,5046.143171082051,719.9057131792325,0.31677349971336194,0.04519234680741902,49440,5161,3041,MPI-ESM1-2-LR,historical,1995_2014,historical_error_shorter_ice
